school_id,school_name,sort_name,text
1001173001,西安邮电大学,XIYOU,西安邮电大学是由陕西省人民政府与工业和信息化部共建高校，坐落于历史名城西安南郊文化区，是一所以工为主，以信息科学技术为特色，工、管、理、经、文、法、艺多学科协调发展的普通高等学校，是国家在西北地区布局的唯一一所邮电通信类高等学校、教育部“卓越工程师教育培养计划”实施高校、中国人民解放军后备军官选拔培养基地。学校先后荣获陕西省“先进基层党组织”、“先进集体”、 “文明校园”、“平安校园”、“依法治校示范校”、西安市“园林式单位”称号。
1001178002,西北师范大学,nwnu,西北师范大学为甘肃省人民政府和教育部共同建设的重点大学、国家重点支持的西部地区十四所大学之一。其前身为国立北平师范大学，发端于1902年建立的京师大学堂师范馆，1912年改为“国立北京高等师范学校”，1923年改为“国立北平师范大学”。1937年“七七”事变后，国立北平师范大学与同时西迁的国立北平大学、北洋工学院共同组成西北联合大学，国立北平师范大学整体改组为西北联合大学下设的教育学院，后改为师范学院。1939年西北联合大学师范学院独立设置，改称国立西北师范学院，1941年迁往兰州。抗日战争胜利后，国立西北师范学院继续在兰州办学。同时，恢复北平师范大学（现北京师范大学）。1958年前学校为教育部直属的全国6所重点高师院校之一，1958年划归甘肃省领导，改称甘肃师范大学。1981年复名为西北师范学院。1988年更名为西北师范大学。
1001265005,兰州交通大学,LZJTU,兰州交通大学创建于l958年，由唐山铁道学院（现西南交通大学）和北京铁道学院（现北京交通大学）部分系科成建制迁兰组建，原名兰州铁道学院，是我国第三所铁路院校。50年代末至90年代末，学校隶属铁道部领导，实行行业办学管理体制。2000年，根据国家统筹规划，划归甘肃省管理，实行“中央与地方共建，以地方政府管理为主”的管理体制。2003年4月，经教育部批准，更名为“兰州交通大学”。
1001462001,河西学院,HXU,河西学院是甘肃省属普通本科院校，位于丝绸之路黄金段、河西走廊中部的国家级历史文化名城张掖市，是兰州至乌鲁木齐近2000公里区域内唯一一所综合性普通本科院校。学校始终坚持立德树人的根本任务，秉承“立足河西、面向甘肃、辐射周边”的办学定位，坚持“做河西文章、出特色成果、建丝路名校”的发展方向，践行“以人为本、知行合一、止于至善”的治校理念，致力于把学校建设成为具有鲜明特色的人民满意的地方性、应用型河西大学。
161001,上海工程技术大学,sues,上海工程技术大学是工程技术、经济管理和艺术设计等多学科互相渗透、协调发展的全日制普通高等学校。学校作为国家教育部“卓越工程师教育培养计划”首批试点高校之一，拥有10个“卓越计划”本科专业（含专业方向），88个本、专科专业(含专业方向)，全日制在校生近20000名，硕士研究生近1500名。学校构建了以产学研战略联盟为平台，学科链、专业链对接产业链的办学模式，在全国率先构建并推进了“一年三学期，工学交替”的产学合作教育模式。
115001,浙江万里学院,ZJWU,"浙江万里学院是在一所具有70年办学历史的省属普通高校基础上进行管理模式和运行机制改革的新型高校，创新办学二十年，被教育专家作为“中国特色现代大学制度的范例性实践”。
学校地处宁波，占地1400余亩，建筑面积65万平方米，分设钱湖、回龙等校区。校园风景优美，教学设施完善，获省级“文明校园”、“平安校园”、“绿色学校”、“治安安全示范单位”等荣誉称号。"
1202962801,宁波工程学院,NBUT,宁波工程学院是由宁波市人民政府举办的全日制普通本科院校，创建于1983年。现有专任教师810人，高级职称353人，博士318人；在校全日制本科生13600余人。学校明确应用型定位与争试点创示范目标，积极探索地方应用型本科院校特色发展之路。2010年被教育部列入“卓越工程师教育培养计划”首批实施高校， 2014年成为首届长三角地区应用型本科高校联盟理事会主席单位，2015年成为浙江省应用型建设试点示范高校，2016年入选国家产教融合发展工程建设高校，成为全省应用型本科高校联盟首届理事长单位。
1001489004,广州大学,GZU,广州大学（Guangzhou University），简称“广大”，是广东省和广州市高水平大学建设高校，“CDIO工程教育模式改革研究与实践”试点高校，也是卓越工程师教育培养计划、国家级大学生创新创业训练计划重点建设高校
1001204001,中国人民警察大学,WJXY,"中国人民警察大学（China People’s Police University）是公安部直属全日制普通高等院校，学校始建于1981年，前身为中国人民武装警察部队学院，2018年6月，经教育部批准更名为中国人民警察大学。
学校主要培养指挥管理和专业技术警官，承担维和警察、成建制维和警察防暴队、常备维和警队、驻外警务联络官和外籍警察的培训任务，担负军师职干部培训工作。建校38年来，学校先后为公安现役部队培养了6万余名管理、指挥和技术人才，为公安事业和社会发展做出了突出贡献，被誉为“忠诚卫士的摇篮”。"
1001168001,大连大学,DLU,大连大学(Dalian University)简称连大，坐落于国际花园城市、中国15个副省级城市之一的大连市，是大连市属重点建设大学。学校的历史可以追溯到1949年4月成立的大连大学（1950年7月大连大学建制撤销）、1948年3月成立的关东文法专门学校（后为大连师范专科学校）、1950年10月成立的旅大市卫生学校（后为大连市卫生学校）。1987年10月，大连大学、大连师范专科学校、大连市卫生学校三校合一，组建新的大连大学。
1001172001,南京审计大学,NAU,南京审计大学是我国唯一以“审计”命名的全日制普通本科院校，为我国审计高等教育发源地之一。学校始建于1983年，2002年原南京金融高等专科学校并入，2007年学校以“优秀”等级通过教育部本科教学工作水平评估，2011年获批为全国首批审计硕士专业学位授权单位，2011年成为教育部、财政部、审计署和江苏省共建高校，2013年获批为硕士学位（学术学位）授权单位，2015年经教育部批准更名为南京审计大学。学校现有全日制在校本科生、研究生、留学生共1.6万余名，专任教师900多人，设有33个本科专业。
1202967801,南昌工程学院,NIT,南昌工程学院是一所以工学为主，管理学、理学、农学、文学、经济学、艺术学等多学科协调发展，水利特色鲜明的本科高校。2004年更名为南昌工程学院。2005年被批准为学士学位授予单位，2008年实现江西省人民政府与水利部共建。2011年先后被批准为“卓越工程师教育培养计划”高校和硕士专业学位研究生培养试点高校，并顺利通过教育部本科教学工作合格评估。2016年通过教育部本科教学工作审核评估，2017年成为江西省“一流学科”建设高校，2018年被国务院学位委员会批准为硕士学位授予单位。
165001,北京联合大学,BUU,北京联合大学是1985年经教育部批准成立的北京市属综合性大学，其前身是1978年北京市依靠清华、北大等大学创办的36所大学分校。学校以培养适应国家特别是首都经济社会发展需要的高素质应用性人才为己任，经过30多年的建设与发展，学校的综合实力显著增强，形成了经、法、教、文、史、理、工、医、管、艺等10个学科相互支撑、协调发展，以本科教育为主，研究生教育、高职教育和继续教育协调发展的完备人才培养体系，是北京市重点建设的应用型人才培养基地，也是北京地区规模最大的高校之一。
1202987802,辽宁科技学院,INIST,辽宁科技学院是一所以工科为主多学科协调发展的省属本科院校，先后被确定为辽宁省首批向应用型转变的本科试点学校、教育部重点支持的产教融合项目建设高校、教育部数据中国“百校工程”试点院校、中美应用技术教育双百计划试点院校、互联网+中国制造2025产教融合促进计划试点院校、教育部科学能力提升计划全国首批试点院校、中国高校创新创业教育联盟百城千校首批试点院校、辽宁省向应用型转变示范校、教育部首批新工科教育综合改革项目单位，国家发改委“新兴产业三年行动计划”重点项目单位。
102001,浙江财经大学,ZUFE,浙江财经大学是一所经济学科和管理学科特色明显，办学优势突出的多科性教学研究型省属财经大学。学校坐落在浙江省会城市杭州市，前身是创建于1974年的浙江财政银行学校，1987年经原国家教委批准成立浙江财经学院，原隶属于浙江省财政厅，后由浙江省人民政府主管。2006年获教育部本科教学工作水平评估优秀。2013年经教育部批准更名为浙江财经大学
1202996801,新余学院,XYC,新余学院是新余市唯一一所公办普通本科院校，是教育部产教融合创新基地首批试点高校、教育部产学合作专业综合改革项目实施高校、教育部卓越创新联盟首批成员单位、国家级语言文字规范化示范校、中国应用技术大学联盟成员单位、江西省首批转型发展试点高校。据武书连发布的2018中国大学工学排行榜，我校位列江西高校第15位。
1001346001,湖北经济学院,HBEU,湖北经济学院是湖北省政府举办的全日制普通本科院校，办学历史可追溯到1907年张之洞创办的“湖北商业中学堂”。学校以经济学、管理学为主干，法学、文学、理学、工学、艺术学等相关学科协调发展，现有在校研究生、本科生近1.6万人。学校秉承“厚德博学、经世济民”理想，坚持以学生为中心、立德树人，让学生获得更高质量学习经历，坚持需求导向、创新协同、人才强校、特色兴校、依法治校，着力推进内涵建设、深化综合改革、提升治理能力、强化党建保障，朝着特色鲜明的高水平财经大学目标迈进。
1001169001,海南师范大学,HAINNU,"海南师范大学是海南省办学历史悠久、教师教育特色鲜明、综合办学实力较强的高校，坐落在美丽的滨海旅游城市——海口市。2003年经国务院学位委员会批准为硕士学位授予权单位。2009年海南省政府将学校列为省重点大学进行建设。2013年经国务院学位委员会批准为博士学位授予权单位。2015年被列为教育部、海南省人民政府共建高校。
    学校现设有21个学院，现有4个一级学科博士点，11个一级学科硕士点，3个专业学位硕士点，58个本科专业。面向全国31个省(市、区)招生，现有全日制学生近2万人。"
97001,山东工商学院,CCEC,山东工商学院，原名为中国煤炭经济学院，坐落于美丽的沿海城市山东省烟台市，是“山东特色名校工程”重点建设的省属财经类大学。始建于1985年12月，1998年9月由原煤炭部管理改为中央与山东省共建，以山东省管理为主，是山东省首家两次通过教育部本科教学评估的高校。2003年2月经教育部批准更为现名。2009年3月，学校被确定为硕士学位授权立项建设单位，2014年招收第一批自主培养研究生。
1001497002,重庆工商大学,CTBU,重庆工商大学始创于1952年，2002年1月18日经教育部批准，由原渝州大学和原重庆商学院合并组建而成，是一所经济学、管理学、文学、工学、法学、理学、艺术学等学科协调发展的、具有鲜明财经特色的多科性大学，是国家“中西部高校基础能力提升计划”重点支持高校。学校传承和弘扬“含弘自强、经邦济民”的重庆工商大学精神，秉持“质量立校、特色兴校、人才强校”的办学理念，遵循“厚德博学、求是创新”的校训，不断深化教育教学改革，坚定不移地走内涵发展之路。
66001,广东工业大学,GDUT,广东工业大学是一所以工为主、多学科协调发展的省属重点大学，是广东省高水平大学、高水平理工科大学重点建设高校。拥有大学城、东风路、龙洞、番禺等多个校区，占地3千余亩，全日制在校生4.6万余人，其中研究生近万人。拥有全职院士、“长江学者”“国家杰青”等国家级高层次人才100多人次，建有10多个国家级创新平台，有5个学科进入ESI全球学科排名前1%，获批精密电子制造技术与装备国家重点实验室。新征程新使命新作为，学校高举习近平新时代中国特色社会主义思想伟大旗帜，抢抓粤港澳大湾区建设重大机遇，努力朝着“特色鲜明、国内一流、世界知名”的高水平大学建设目标砥砺奋进。
1001177002,广东外语外贸大学,GDUFS,广东外语外贸大学是一所具有鲜明国际化特色的广东省属重点大学，是华南地区国际化人才培养和外国语言文化、对外经济贸易、国际战略研究的重要基地。现有在校全日制本科生20054人，博士、硕士研究生2905人，各类成人本专科生、进修及培训生、外国留学生11000多人。
1001423001,湖南第一师范学院,HDDYSF,"湖南第一师范学院前身为南宋理学家张栻创办的长沙城南书院,2008年升格为普通高等本科院校。学校历史悠久，文化底蕴深厚，有“千年学府、百年师范”的美誉。学校现为全国重点文物保护单位、全国爱国主义教育示范基地、国家卓越小学教师培养计划单位、国家级小学骨干教师培训基地、国家级教育体制改革试点单位等。学校是全国唯一举全校之力培养优秀小学教师的本科师范院校，办学至今，矢志不渝地坚持“培养小学教师，培训小学教师，研究小学教育，造就民族英才”。"
1202977801,南方医科大学,SMU,南方医科大学前身为中国人民解放军第一军医大学，创建于1951年，1979年被确定为全国重点大学，2004年8月整体移交广东省，更名为南方医科大学。学校是广东省高水平大学重点建设高校中唯一的医学院校，全国首批、广东省唯一一所“部委省”共建高校，全国首批开设八年制本硕博连读临床医学专业的8所高校之一，全国首批卓越医生教育培养计划试点高校。
1203069802,闽南理工学院,MNLGXY,"闽南理工学院创办于1998年，经国家教育部批准于2008年升格为普通本科高等学校。2012年获学士学位授予权单位。2016年通过教育部本科教学工作合格评估。2018年1月，我校被福建省教育厅确定为硕士学位授予培育单位立项建设高校。
        学校位于我国历史文化名城、著名侨乡、“海上丝绸之路”起点——福建省泉州市，坐落在台湾海峡西岸、滨海城市石狮宝盖山风景区，校园占地面积1100余亩，总建筑面积50万余平方米。现有全日制在校学生15000余人，教职工1100余人。"
153001,南昌工学院,NCGXY,南昌工学院坐落于八一军旗升起的英雄城——江西省南昌市。学校前身是由原省委书记傅雨田为首的一批老同志创办于1988年创建的赣江大学，是经国家教育部批准的一所全日制普通本科高校，也是华东地区唯一的全国高校民族预科教育基地。
1444051161,北京中医药大学东方学院,GDY05,"北京中医药大学东方学院（国标码：13899以下简称东方学院）系北京中医药大学（教育部直属重点大学、国家中医药“211”工程建设高校）申办，2005年国家教育部批准的全日制本科普通高校。
       学院设有中医学、中西医临床医学、针灸推拿学、中药学、中药制药、护理学、医学检验技术、工商管理、市场营销、公共事业管理、健康服务与管理等专业。"
1444050161,安徽工业大学,AHUT,安徽工业大学坐落于全国文明城市——安徽省马鞍山市，毗邻江苏省南京市，山水秀丽，文脉源远，是一所以工为主，工、理、经、管、文、法、艺七大学科门类协调发展，具有鲜明行业特色的多科性大学，是科技部与安徽省政府联动支持高校、国家“中西部高校基础能力建设工程”项目实施高校、“全国首批深化创新创业教育改革示范高校”、全国创新创业典型经验50强高校、教育部“卓越工程师教育培养计划”实施高校和安徽省地方特色高水平大学建设高校，是安徽省文明校园。
1203083801,中南民族大学,SCUEC,中南民族大学是直属于国家民族事务委员会的综合性普通高等院校，坐落于白云黄鹤的故乡——武汉南湖之滨。学校前身为中南民族学院，创建于1951年，2002年3月更名为中南民族大学。建校以来，学校始终坚持社会主义办学方向，贯彻落实党的教育方针和民族政策，始终坚持党的民族工作规律与高等教育规律相结合，民族高等教育的特殊性与普通高等教育的普遍性相结合，遵循高等教育的普遍规律，尊重民族高等教育的特殊性，努力探索办好民族院校的新路子，学校的各项事业获得了快速发展。
1203084801,山东财经大学,SDCJDX,"山东财经大学（Shandong University of Finance and Economics），位于山东省济南市，学校为山东省人民政府与中华人民共和国财政部、中华人民共和国教育部共建高校，山东省省部共建人才培养特色名校立项建设单位。
2011年7月4日，原山东经济学院和山东财政学院合并组建山东财经大学。2012年8月23日，中华人民共和国财政部、教育部和山东省人民政府签署协议，共同重点建设山东财经大学。 2013年经国务院学位委员会批准，学校正式取得博士学位授予权。"
1203067802,福建医科大学,FJYKDX,"福建医科大学创建于1937年，前身是福建省立医学专科学校，首任校长侯宗濂（1900年-1992年），系中国近现代著名生理学家和医学教育家。

学校拥有上街、台江2个校区，占地约1500亩，校舍建筑面积42万多平方米，办学主体位于福州地区大学新校区。设有21个学院（部），学生21000多人、教职医护员工11400多人（含附属医院），其中校本部1200多人。

办学80多年来，为国家和地方共培养输送了15万多名医学人才。校友中不乏杰出人才，其中有院士、专家、教授，许多校友都已成为医药卫生战线的领军人物。"
1203079801,山东科技大学,SDKJDX,山东科技大学（Shandong University of Science and Technology）简称山科大，建校于1951年，在青岛、泰安、济南三地办学，是一所工科优势突出，行业特色鲜明，工学、理学、管理学、文学、法学等多学科相互渗透、协调发展的山东省重点建设的应用基础型人才培养特色名校，是国家“卓越工程师教育培养计划”、“新工科研究与实践项目”（卓越工程师教育培养计划2.0）和“大学生创新创业训练计划项目”实施高校， 是山东省人民政府和应急管理部共建高校、首批高等学校科技成果转化和技术转移基地。
1203097801,重庆交通大学,CQJTDX,重庆交通大学（Chongqing Jiaotong University）始建于1951年，是一所交通特色鲜明，具有博士、硕士、学士学位授予权，以工为主，工、管、理、经、文、法等学科协调发展的多科性大学 ，是交通运输部与重庆市共建高校，入选国家“中西部高校基础能力建设工程”、“卓越工程师教育培养计划”，中国政府奖学金来华留学生接收院校，国家大学生文化素质教育基地，全国毕业生就业典型经验高校，全国创新创业典型经验高校，教育部本科教学工作水平评估优秀学校。
1444046161,湖北中医药大学,YZYY,学校是我国较早开办中医本科教育和最早开办中医研究生教育的高等院校之一，教育部本科教学工作水平合格评估优秀学校，是湖北省第一所拥有一级学科博士学位授予权的省属高校，湖北省首批设有博士后科研流动站的省属高校；还是湖北省人民政府、国家中医药管理局共建高校，湖北省“国内一流学科建设高校”。
1444085161,安徽师范大学,AHSF,安徽师范大学，简称安师大，坐落在安徽省芜湖市，创办于1928年，与民国时期的国立安徽大学相承一脉，是安徽省高等教育史上第一所综合性大学。 学校是安徽省人民政府与中华人民共和国教育部共建高校、国家“中西部高校基础能力建设工程”项目高校，安徽省高等教育振兴计划首批四所“地方特色高水平大学建设项目”和“高水平大学奖补资金项目”支持高校之一。
1444131165,西安体育学院,XPEU,西安体育学院创办于1954年，原名西北体育学院，1956年更名为西安体育学院，是新中国最早建立的六所体育高等院校之一，原直属国家体育总局（国家体委），2001年实行中央与地方共建，是国家体育总局和陕西省人民政府共建院校，陕西省“国内一流学科”建设高校，陕西省拟新增博士学位授权单位立项建设单位。
1444164161,山东工艺美术学院,SUAD,山东工艺美术学院位于山东省济南市，始建于1973年，建有千佛山和长清两个校区，是目前独立设置的公办艺术院校中唯一一所设计类大学。现已形成研究生教育、本科教育、高中美术教育等多层次办学格局。设有视觉传达设计学院、附属中等美术学校15个教学单位。设有中国民艺研究所等研究机构。编辑出版学报《设计艺术》、校报《山东工艺美院报》。学校是国家“十三五”产教融合发展工程规划建设单位、山东省首批应用型人才培养特色名校工程建设单位、山东省2017—2023年博士学位授予立项建设单位。
1444186161,潍坊医学院,GDY227,潍坊医学院是山东省省属全日制普通高等医学院校，坐落于山东半岛中部闻名遐迩的世界风筝都—潍坊市。学校历史溯源于19世纪末20世纪初潍县乐道院设立的乐道院医护学校和潍县美国长老会医院。1951年筹建山东省昌潍医士学校。1958年改建为昌潍医学院。1987年更名为潍坊医学院。
1444210161,中国民用航空飞行学院,GDY299,"学校直属中国民用航空局，其前身是1956年5月，经周恩来总理批准成立，由毛泽东主席任命军政领导的中国民用航空局航空学校，同年9月，国防部批准，学校更名为中国人民解放军第十四航空学校。1963年5月，教育部向国务院报告，将学校列入高等学校名单，同年10月，按中央军委指示，学校更名为中国民用航空高级航空学校。1987年12月,更名为中国民用航空飞行学院。 
    经过近多年的建设与发展，学校已成为全球飞行训练规模最大、能力最强，在国内、尤其是世界民航有着极高影响力的全日制高校。"
1444290161,广西艺术学院,GXAU,广西艺术学院位于广西壮族自治区首府南宁市，是全国7所综合性普通本科高等艺术院校之一。现为国家文化和旅游部与广西壮族自治区人民政府共建高校，教育部本科教学评估优秀高校，广西特色优势高校，广西博士单位立项建设高校，国家中西部高校基础能力建设工程高校。
1444129162,沈阳工程学院,SIE,沈阳工程学院是2003年4月经国家教育部批准，由沈阳电力高等专科学校（始建于1952年）与辽宁商务职业学院（始建于1947年）合并组建的省属本科高校，是辽宁省内唯一一所以能源电力为主干学科的地方本科高校。学校以工为主，工、管、经、法多学科协调发展，由辽宁省人民政府与国家电力投资集团公司共建。
1444200162,黑龙江八一农垦大学,BYAU,黑龙江八一农垦大学是黑龙江省属全日制普通高等学校，创建于1958年7月，首任校长由原国家副主席、时任农垦部部长王震将军担任。学校原隶属农垦部，1973年划归黑龙江省人民政府，2003年学校整体迁入大庆市，现已成为一所具有鲜明现代化大农业特色、以农为主、多学科协调发展的农业大学。学校诞生于十万复转官兵开发建设北大荒的历史大潮中，学校师生发扬解放军优良传统和“抗大校风”，传承北大荒精神，秉承困知勉行、积厚成器的校训，走出了一条自强不息的发展之路。
1444247161,东北电力大学,NEEPU,东北电力大学坐落在风景秀美的吉林省吉林市。学校是吉林省重点大学，始建于1949年，是中国共产党亲手创建的第一所电力工科学校，1958年定名为吉林电力学院，1978年更名为东北电力学院。原隶属电力部、国家电力公司，2000年起，实行“中央与地方共建，以地方管理为主”的管理模式，2005年学校更名为东北电力大学。2012年学校入选为国家“中西部高校基础能力建设工程”重点建设高校。
1444338161,淮北师范大学,CHNU,淮北师范大学位于全国文明城市、国家园林城市安徽省淮北市，是一所多科性省属重点大学。1974年建校，时为安徽师范大学淮北分校。1978年12月经国务院批准，定名为淮北煤炭师范学院，隶属原煤炭工业部，面向全国招生。1998年9月实行“中央与地方共建，以安徽省管理为主”的管理体制。2010年3月经教育部批准，更名为淮北师范大学。2003年获得硕士学位授予权。2007年在教育部本科教学工作水平评估中获得“优秀”等次。2009年增列为省级立项建设博士研究生培养单位和博士后培养单位。
1444351161,阿坝师范学院,ABTU,阿坝师范学院前身为阿坝师范高等专科学校，座落在民族文化璀璨的岷江之滨，寿溪河畔，国家AAAAA级特别旅游风景区汶川县水磨古镇，距成都市区60余公里，距世界文化遗产都江堰20余公里，紧邻三江生态旅游区，拥有得天独厚的地理位置和区位优势。学校校园环境优美，绿树成荫，是四川省园林式校园，是莘莘学子求学深造的理想之地。
1444353161,湖南女子学院,HNND,湖南女子学院，创办于1985年，是新中国成立后第一所公办全日制女子普通高校，全国三所独立设置的女子普通本科高校之一。学校坐落于历史文化名城长沙市，构建了文学、管理学、艺术学、法学、经济学、教育学、工学等多学科协调发展、女性教育特色鲜明的学科专业体系，拥有比较文学与世界文学、企业管理2个湖南省“十二五”重点建设学科，社会学、工商管理、设计学、学前教育4个湖南省“双一流”建设应用特色学科。设有11个教学系部，27个本科专业，教育部特设专业2个、省级专业综合改革试点项目3个。
1203081801,南华大学,NHDX,南华大学（University of South China）位于湖南省衡阳市，是国家工业和信息化部、国防科技工业局、中国核工业集团公司、中国核工业建设集团公司与湖南省人民政府共建的综合性大学，是国家中西部高校基础能力建设工程支持建设高校，入选卓越工程师教育培养计划、卓越医生教育培养计划、国家环境保护培训基地、国家级大学生创新创业训练计划、国家级新工科研究与实践项目、国家国际科技合作基地、国家核应急宣传和培训基地、国家核应急医学救援分队  。
1203106801,桂林医学院,GLYXY,桂林医学院（Guilin Medical University），简称“桂医″，坐落于世界著名的风景游览城市桂林市，是广西壮族自治区直属普通高等学校，入选国家“973计划” [1]  、“卓越医生教育培养计划”、国家级特色专业建设点、国家大学生文化素质教育基地、临床医学专业综合改革试点高校、广西一流学科(培育)建设高校，是教育部本科教学工作水平评估优秀高校。
1001571002,景德镇陶瓷大学,JDZTCDX,景德镇陶瓷大学是中国唯一一所以陶瓷命名的多科性本科高校。是全国首批31所独立设置的本科艺术院校之一、94所有资格招收享受中国政府奖学金攻读硕士（学士）学位留学生的高校之一，是中西部高校基础能力建设工程支持高校、教育部卓越工程师教育培养计划高校、教育部深化创新创业教育改革示范高校、全国创新创业典型经验高校和江西省首批转型发展试点高校，现已发展成为全国乃至世界陶瓷文化艺术交流、陶瓷人才培养和科技创新的重要基地。
1203090801,九江学院,JJXY,"九江学院（Jiujiang University），位于江西省九江市，坐落于庐山之麓、鄱阳湖之畔，由江西省领导和管理，入选“卓越医生教育培养计划”，是实行军地共建，省、市（九江市）共建，以市为主的公办全日制本科普通高等院校。
截至2018年5月，学校占地2850多亩，现有主校区、浔东校区、庐峰校区、南湖校区、八里湖校区五个校区，校舍面积130余万平方米， 全日制在校生3.4万余人。学校还设有1所直辖“三级甲等”附属医院。"
131002,青岛大学,QDU,"青岛大学是山东省属重点综合大学，省市共建高校，建有国家大学生文化素质教育基地、华文教育基地，是教育部“本科教学工程”地方高校第一批本科专业综合改革试点高校、教育部第一批临床医学硕士专业学位研究生培养模式改革试点高校、教育部卓越工程师和卓越医生教育培养计划试点高校、教育部创新创业教育改革示范高校、教育部高校教师考核评价改革示范性高校、教育部来华留学示范基地。
学校设有36个学院和医学部，101个本科专业，涵盖11个学科门类。有13个一级学科博士点，37个一级学科硕士点。"
77001,浙大城市学院,ZUCC,"浙大城市学院是一所经国家教育部批准，由杭州市人民政府举办的全日制公办普通本科高等学校。其前身为创建于1999年的浙江大学城市学院。
学校坐落于中国历史文化名城、风景旅游胜地杭州，毗邻京杭大运河，柳青水秀、波光鹭影，自然环境优美，办学设施先进。设有9个专业学院和1个中外合作办学机构（学院），37个本科专业涵盖文、经、管、法、工、理、医、艺术等八大学科门类。"
90001,贵州理工学院,GIT,贵州理工学院是应中共贵州省委、贵州省人民政府实施工业强省战略和城镇化带动战略对理工类应用型人才之需，教育部2013年4月18日正式批准成立，在原贵州工业大学校址设立的一所以工学为主体，工学、理学、管理学等多学科协调发展的全日制公办理工类省属普通本科院校。2016年4月，经教育部批准获留学生招收资格。2017年1月，成为全国首批深化创新创业教育改革示范高校，同年7月发起成立“中国—东盟高校创新创业联盟”，并成为轮值主席单位和永久秘书处单位。
99001,长沙学院,CCSU,"长沙学院位于湖南省长沙市，是2004年5月经教育部批准，在长沙大学（专科）基础上改建升格的普通本科高等学校。学校实行省市共建共管、以长沙市为主管理的体制。
学校占地约1968亩，校舍建筑面积约33万平方米，教学科研仪器设备总值17150.69万元，藏书135万册，全日制在校生14020人。现有教职工994人，其中专任教师754人。
学校现有16个教学院（部），44个本科专业，基本形成了以工学为主体，文学、管理学为两翼，理、工、文、管、法、艺多学科协调发展的学科专业布局。"
1001484002,温州医科大学,WMU,温州医科大学是浙江省省属普通高等学校，2015年成为浙江省政府、国家卫生计生委和教育部共建高校。2017年成为浙江省重点建设高校。学校现有27个本科招生专业，涉及医学、理学、工学、管理学等四大学科门类。有全日制在校生16576人。学校现有3个校区，拥有5所附属医院，其中4所为三级甲等医院，同时设有19所非直管附属医院。学校秉持“仁肃勤朴、求是奋发”的校训，形成“以特色学科引领和带动全面发展，以推进国际化进程提升办学水平，以医疗和产学研一体化服务于地方经济社会发展”的办学特色。
1001234001,成都理工大学,CDLGDX,成都理工大学（Chengdu University of Technology）创办于1956年3月15日，初名成都地质勘探学院，经国务院（56）国三办习字第4号文批准建立，是我国为适应当时工业建设需要兴办的第三所地质院校。是教育部与四川省共建的国家首批“双一流”世界一流学科建设高校，是全国毕业生就业典型经验高校、全国创新创业典型经验高校、国家级“卓越工程师教育培养计划”试点专业高校，入选国家中西部高校基础能力建设工程、国家建设高水平大学公派研究生项目；是国家重要的高层次人才培养与科学研究基地，拥有2个国家重点实验室，4个国家重点学科、4个博士后科研流动站、7个一级学科博士学位授权点、22个一级学科硕士学位授权点、15个硕士专业学位授权类别。
1001395001,成都大学,CDU,成都大学创建于1978年，是成都市人民政府主办的唯一一所本科院校，实行“省市共建、以市为主”的办学体制，秉承“自爱、自修、自尊、自强”的校训，遵循“求真务实、自强不息”的成大精神，现有全日制在校生21576名，58个本科专业，5个硕士学位授权一级学科，22个硕士学位授权二级学科，1个博士后创新实践基地，专任教师1205人，其中具有正高级职称教师171人，副高级职称教师421人，具有博士学位教师约373人。学校毕业生就业质量高，创新能力强，与多所境外大学合作开展教学活动。
1001481001,岭南师范学院,LNU,岭南师范学院（原湛江师范学院）是一所具有百年师范教育历史的广东省属普通本科院校，坐落在中国大陆最南端的美丽港城湛江市。学校1904年始设师范科教育，1991年升格更名为湛江师范学院，2014年更名为岭南师范学院。百余年的师范教育历程中，学校肩负兴学育人的办学使命，凝练了“崇德、博雅、弘志、信勇”的校训精神，坚持“师范性、教学型，地方性、应用型”的办学定位，培养了大批优秀教师、教育工作者和社会应用人才，为广东教育文化事业和经济社会发展做出应有贡献。
1203032801,汕头大学,STDX,汕头大学
1203060801,北方工业大学,NCUT,北方工业大学创办于1946年，前身是国立北平高级工业职业学校，1985年更名为北方工业大学，1998年9月起以北京市管理为主。历经七十年风雨沧桑，逐步发展成为一所以工为主、文理兼融，具有学士、硕士、博士培养层次的多科性高等学府。学校位于北京城西，东接五环，北倚西山，占地面积近500亩，建筑面积40余万平方米。校园整洁雅致，景色宜人，绿化面积超过50%，是北京市十佳美丽校园之一。
1203134803,重庆医科大学,cqmu,学校创建于1956年，由上海第一医学院（现复旦大学上海医学院）分迁来渝组建，原名重庆医学院，1985年更名为重庆医科大学。学校是国务院学位委员会批准的首批具有博士和硕士学位授予权的单位，是教育部批准的首批来华留学示范基地。学校2015年成为重庆市人民政府、国家卫生健康委员会（原国家卫生计生委）和教育部共建高校，2016年成为“高等学校学科创新引智计划”（“111计划”）首批立项的地方高校之一。
1444153163,西安美术学院,XAFA,西安美术学院建校于1949年，其前身为西北人民艺术学院二分部，1949年7月更名为西北军政大学艺术学院， 1960年5月正式定名为西安美术学院。现为国家博士、硕士、学士学位授权单位，陕西省重点建设的“有特色、高水平”大学之一。学院秉承 “弘美厚德，借古开今”校训，坚持周秦汉唐文化、延安革命文艺、西北民族民间艺术、“长安画派”和“黄土画派”四大传统，注重学术前沿，突出办学特色，以 “国际知名、国内一流”美术院校为办学目标。
